"Year";"Month";"Day";"Tavg";"Pr";"Sn";"Date";"Sn_quality"
1971;3;22;-7,7;2;50;"1971-03-22";0
1971;3;23;-8,8;0,9;50;"1971-03-23";0
1971;3;24;-22,1;0,4;50;"1971-03-24";0
1971;3;25;-17,7;4,7;50;"1971-03-25";0
1971;3;26;-11,4;6,8;55;"1971-03-26";0
1971;3;27;-20,5;1,3;62;"1971-03-27";0
1971;3;28;-23,4;0;62;"1971-03-28";0
1971;3;29;-22,7;0,3;62;"1971-03-29";0
1971;3;30;-23,2;0;61;"1971-03-30";0
1971;3;31;-18,4;0;61;"1971-03-31";0
1971;4;1;-14,7;0;61;"1971-04-01";0
1971;4;2;-13,3;0;61;"1971-04-02";0
1971;4;3;-10,2;0;60;"1971-04-03";0
1971;4;4;-11;0;59;"1971-04-04";0
1971;4;5;-10;0;59;"1971-04-05";0
1971;4;6;-6;0,3;59;"1971-04-06";0
1971;4;7;-0,6;1;57;"1971-04-07";0
1971;4;8;0;0;56;"1971-04-08";0
1971;4;9;-8,8;2,5;57;"1971-04-09";0
1971;4;10;-14;0;57;"1971-04-10";0
1971;4;11;-8,8;0;56;"1971-04-11";0
1971;4;12;-6,2;2,2;56;"1971-04-12";0
1971;4;13;-6,6;2,7;58;"1971-04-13";0
1971;4;14;-4,3;1,1;58;"1971-04-14";0
1971;4;15;0,4;0,3;52;"1971-04-15";0
1971;4;16;0,6;0;42;"1971-04-16";0
1971;4;17;0,4;0;31;"1971-04-17";0
1971;4;18;0,3;1,2;25;"1971-04-18";0
1971;4;19;-7,7;0,2;23;"1971-04-19";0
1971;4;20;-12,8;0;23;"1971-04-20";0
1971;4;21;-10,1;3,8;23;"1971-04-21";0
1971;4;22;-8,4;0,9;23;"1971-04-22";0
1971;4;23;-1,7;3,6;29;"1971-04-23";0
1971;4;24;-3,2;0,3;29;"1971-04-24";0
1971;4;25;-1,9;0,7;22;"1971-04-25";0
1971;4;26;0;0;20;"1971-04-26";0
1971;4;27;0,1;5,9;17;"1971-04-27";0
1971;4;28;-9,8;0;16;"1971-04-28";0
1971;4;29;-6,5;0;16;"1971-04-29";0
1971;4;30;0,1;0;16;"1971-04-30";0
1971;5;1;0,3;0;14;"1971-05-01";0
1971;5;2;0,2;2,8;11;"1971-05-02";0
1971;5;3;0,2;0;7;"1971-05-03";0
1971;5;4;0,7;0;5;"1971-05-04";0
1971;5;5;0,2;0,8;2;"1971-05-05";0
1971;5;6;0,1;6,3;9;"1971-05-06";0
1971;5;12;0,2;3,3;2;"1971-05-12";0
1971;10;7;-0,1;2,3;5;"1971-10-07";0
1971;10;8;-0,8;0,6;7;"1971-10-08";0
1971;10;9;0,3;2,1;2;"1971-10-09";0
1971;10;19;0,1;0;1;"1971-10-19";0
1971;10;20;0,2;0,7;1;"1971-10-20";0
1971;10;21;-1,9;0,6;1;"1971-10-21";0
1971;10;22;0;0,3;2;"1971-10-22";0
1971;10;23;-0,3;0,7;2;"1971-10-23";0
1971;10;24;0;3,6;4;"1971-10-24";0
1971;10;25;0,1;8;2;"1971-10-25";0
1971;10;26;0,2;1,5;1;"1971-10-26";0
1971;10;30;-17,1;2,2;3;"1971-10-30";0
1971;10;31;-23;0;3;"1971-10-31";0
1971;11;1;-19,1;0;3;"1971-11-01";0
1971;11;2;-10,4;1,8;4;"1971-11-02";0
1971;11;3;-12;0,7;5;"1971-11-03";0
1971;11;4;-9,4;3,1;7;"1971-11-04";0
1971;11;5;-1,6;0,5;9;"1971-11-05";0
1971;11;6;0;0,3;6;"1971-11-06";0
1971;11;7;-4,8;0;6;"1971-11-07";0
1971;11;8;-2;0;6;"1971-11-08";0
1971;11;9;-0,8;0,6;5;"1971-11-09";0
1971;11;10;-5,2;0,4;5;"1971-11-10";0
1971;11;11;-10,3;1,8;7;"1971-11-11";0
1971;11;12;-1,7;5,1;8;"1971-11-12";0
1971;11;13;-8,2;0,4;9;"1971-11-13";0
1971;11;14;0;0;7;"1971-11-14";0
1971;11;15;-1,2;0,3;7;"1971-11-15";0
1971;11;16;-14,6;1,6;8;"1971-11-16";0
1971;11;17;-16,7;0;9;"1971-11-17";0
1971;11;18;-7,5;0,6;8;"1971-11-18";0
1971;11;19;-7,9;0,7;8;"1971-11-19";0
1971;11;20;-3,7;0;8;"1971-11-20";0
1971;11;21;-1;1,7;8;"1971-11-21";0
1971;11;22;-7,2;0,4;8;"1971-11-22";0
1971;11;23;-17;0;8;"1971-11-23";0
1971;11;24;-23,7;0,3;8;"1971-11-24";0
1971;11;25;-28,05;0,15;8;"1971-11-25";0
1971;11;26;-32,4;0;8;"1971-11-26";0
1971;11;27;-16;0;8;"1971-11-27";0
1971;11;28;-13;1,1;8;"1971-11-28";0
1971;11;29;-10;4,2;11;"1971-11-29";0
1971;11;30;-5,4;3,1;19;"1971-11-30";0
1971;12;1;-7;2,2;21;"1971-12-01";0
1971;12;2;-11,4;1,6;20;"1971-12-02";0
1971;12;3;-19,4;0,7;20;"1971-12-03";0
1971;12;4;-17,9;0,3;20;"1971-12-04";0
1971;12;5;-17,8;0;20;"1971-12-05";0
1971;12;6;-17,2;0,2;17;"1971-12-06";0
1971;12;7;-18;0,4;17;"1971-12-07";0
1971;12;8;-18,1;1,1;18;"1971-12-08";0
1971;12;9;-16,4;0,7;19;"1971-12-09";0
1971;12;10;-17,8;0,4;19;"1971-12-10";0
1971;12;11;-20,3;1,1;19;"1971-12-11";0
1971;12;12;-14,4;2,2;19;"1971-12-12";0
1971;12;13;-12,8;0,8;21;"1971-12-13";0
1971;12;14;-13,8;1,9;19;"1971-12-14";0
1971;12;15;-28,3;0,3;19;"1971-12-15";0
1971;12;16;-36,9;0;19;"1971-12-16";0
1971;12;17;-42,4;0;19;"1971-12-17";0
1971;12;18;-36;0;19;"1971-12-18";0
1971;12;19;-28,5;0;19;"1971-12-19";0
1971;12;20;-24,8;0,4;19;"1971-12-20";0
1971;12;21;-28,9;0;19;"1971-12-21";0
1971;12;22;-32,7;0;19;"1971-12-22";0
1971;12;23;-35,6;0;19;"1971-12-23";0
1971;12;24;-36,9;0;19;"1971-12-24";0
1971;12;25;-28,95;1,3;20;"1971-12-25";0
1971;12;26;-21;2,6;20;"1971-12-26";0
1971;12;27;-16,6;1,3;22;"1971-12-27";0
1971;12;28;-19;1,4;24;"1971-12-28";0
1971;12;29;-30,4;0;24;"1971-12-29";0
1971;12;30;-27,5;0,3;25;"1971-12-30";0
1971;12;31;-22;1,5;25;"1971-12-31";0
1972;1;1;-27,45;0,75;27;"1972-01-01";0
1972;1;2;-32,9;0;29;"1972-01-02";0
1972;1;3;-29,7;0,3;29;"1972-01-03";0
1972;1;4;-18,6;3,1;29;"1972-01-04";0
1972;1;5;-14,7;1,1;30;"1972-01-05";0
1972;1;6;-18,6;1,3;30;"1972-01-06";0
1972;1;7;-27,6;1;30;"1972-01-07";0
1972;1;8;-36,6;0,2;30;"1972-01-08";0
1972;1;9;-29,2;0,6;30;"1972-01-09";0
1972;1;10;-23,2;0,5;31;"1972-01-10";0
1972;1;11;-27,2;0,5;31;"1972-01-11";0
1972;1;12;-36,2;0,2;31;"1972-01-12";0
1972;1;13;-39,3;0;31;"1972-01-13";0
1972;1;14;-45,5;0;31;"1972-01-14";0
1972;1;15;-34,3;1,1;31;"1972-01-15";0
1972;1;16;-29,3;0,5;28;"1972-01-16";0
1972;1;17;-40,4;0;28;"1972-01-17";0
1972;1;18;-45,2;0;28;"1972-01-18";0
1972;1;19;-43,8;0;28;"1972-01-19";0
1972;1;20;-41,8;0;28;"1972-01-20";0
1972;1;21;-40,8;0,2;28;"1972-01-21";0
1972;1;22;-33,3;0,2;28;"1972-01-22";0
1972;1;23;-37;0,8;28;"1972-01-23";0
1972;1;24;-27,8;0,3;31;"1972-01-24";0
1972;1;25;-30,7;0;29;"1972-01-25";0
1972;1;26;-30,1;0;29;"1972-01-26";0
1972;1;27;-26,3;1,1;29;"1972-01-27";0
1972;1;28;-25;1,7;31;"1972-01-28";0
1972;1;29;-35,1;0;31;"1972-01-29";0
1972;1;30;-33,9;0,4;31;"1972-01-30";0
1972;1;31;-27,6;0,6;31;"1972-01-31";0
1972;2;1;-28,8;0;29;"1972-02-01";0
1972;2;2;-34,8;1,1;29;"1972-02-02";0
1972;2;3;-22,1;1,8;29;"1972-02-03";0
1972;2;4;-27,1;1,1;30;"1972-02-04";0
1972;2;5;-33,8;0;31;"1972-02-05";0
1972;2;6;-25,5;1,6;31;"1972-02-06";0
1972;2;7;-34,5;0;31;"1972-02-07";0
1972;2;8;-37,4;0,3;31;"1972-02-08";0
1972;2;9;-31,5;0,2;32;"1972-02-09";0
1972;2;10;-26,8;0,5;32;"1972-02-10";0
1972;2;11;-18,8;2,5;34;"1972-02-11";0
1972;2;12;-25,4;1,5;33;"1972-02-12";0
1972;2;13;-32;0,5;32;"1972-02-13";0
1972;2;14;-36,9;0;32;"1972-02-14";0
1972;2;15;-35,9;0,3;32;"1972-02-15";0
1972;2;16;-39,6;0;32;"1972-02-16";0
1972;2;17;-28;0;32;"1972-02-17";0
1972;2;18;-15;1,9;31;"1972-02-18";0
1972;2;19;-14,5;2,1;32;"1972-02-19";0
1972;2;20;-15,6;0,7;35;"1972-02-20";0
1972;2;21;-15,5;0,5;28;"1972-02-21";0
1972;2;22;-17,4;0,9;28;"1972-02-22";0
1972;2;23;-21,8;0,4;28;"1972-02-23";0
1972;2;24;-23,7;0;28;"1972-02-24";0
1972;2;25;-13;1;28;"1972-02-25";0
1972;2;26;-8,9;1,2;28;"1972-02-26";0
1972;2;27;-5,8;1;25;"1972-02-27";0
1972;2;28;-7,2;0,7;25;"1972-02-28";0
1972;2;29;-13,4;0,2;25;"1972-02-29";0
1972;3;1;-16,6;0,3;25;"1972-03-01";0
1972;3;2;-19,5;0,5;25;"1972-03-02";0
1972;3;3;-16,1;0,8;25;"1972-03-03";0
1972;3;4;-20,5;0,7;25;"1972-03-04";0
1972;3;5;-17,7;0,5;25;"1972-03-05";0
1972;3;6;-18,6;0,5;25;"1972-03-06";0
1972;3;7;-18,5;1,1;25;"1972-03-07";0
1972;3;8;-20;1;25;"1972-03-08";0
1972;3;9;-27,2;0;25;"1972-03-09";0
1972;3;10;-23,8;0,9;25;"1972-03-10";0
1972;3;11;-28,6;0;25;"1972-03-11";0
1972;3;12;-28;0;25;"1972-03-12";0
1972;3;13;-28,1;0;25;"1972-03-13";0
1972;3;14;-25,3;0;25;"1972-03-14";0
1972;3;15;-14,5;0;23;"1972-03-15";0
1972;3;16;-12,4;1;23;"1972-03-16";0
1972;3;17;-13,2;0,6;23;"1972-03-17";0
1972;3;18;-14,6;0;23;"1972-03-18";0
1972;3;19;-8,6;0,7;23;"1972-03-19";0
1972;3;20;-12,1;1,4;23;"1972-03-20";0
1972;3;21;-15,3;0,9;25;"1972-03-21";0
1972;3;22;-13,4;2,1;25;"1972-03-22";0
1972;3;23;-14,4;0;26;"1972-03-23";0
1972;3;24;-14,7;0;26;"1972-03-24";0
1972;3;25;-3,6;0,3;26;"1972-03-25";0
1972;3;26;-4,8;0;26;"1972-03-26";0
1972;3;27;-3,3;0;25;"1972-03-27";0
1972;3;28;-3,1;0;25;"1972-03-28";0
1972;3;29;-6,9;0;24;"1972-03-29";0
1972;3;30;-4;0;24;"1972-03-30";0
1972;3;31;-4,2;0;24;"1972-03-31";0
1972;4;1;-1;0;24;"1972-04-01";0
1972;4;2;-4;0;23;"1972-04-02";0
1972;4;3;-5,3;0;23;"1972-04-03";0
1972;4;4;-3,8;0;23;"1972-04-04";0
1972;4;5;-0,6;0;23;"1972-04-05";0
1972;4;6;-0,1;0;20;"1972-04-06";0
1972;4;7;0,2;0;18;"1972-04-07";0
1972;4;8;-0,5;0;16;"1972-04-08";0
1972;4;9;-1,1;4,6;16;"1972-04-09";0
1972;4;10;-6,9;0,9;14;"1972-04-10";0
1972;4;11;0,2;0;10;"1972-04-11";0
1972;4;12;-6,3;0,3;9;"1972-04-12";0
1972;4;13;-12;0;9;"1972-04-13";0
1972;4;14;-10,6;0;9;"1972-04-14";0
1972;4;15;-7,3;0;9;"1972-04-15";0
1972;4;16;-4;0;9;"1972-04-16";0
1972;4;17;-1,2;0,6;9;"1972-04-17";0
1972;4;18;-14,5;5,8;14;"1972-04-18";0
1972;4;19;-12,5;0;14;"1972-04-19";0
1972;4;21;0,1;11;8;"1972-04-21";0
1972;4;22;-3,6;0;8;"1972-04-22";0
1972;4;23;0;0;8;"1972-04-23";0
1972;4;24;0,2;2,4;6;"1972-04-24";0
1972;4;25;-3,7;0;4;"1972-04-25";0
1972;4;26;0;6;3;"1972-04-26";0
1972;4;27;0,2;0,5;2;"1972-04-27";0
1972;4;28;-7,3;0;1;"1972-04-28";0
1972;4;29;-3,7;0;1;"1972-04-29";0
1972;5;1;0,7;0,5;1;"1972-05-01";0
1972;5;4;-7,4;2,1;1;"1972-05-04";0
1972;5;5;-5;0,1;1;"1972-05-05";0
1972;5;20;-2,1;2,8;1;"1972-05-20";0
1972;5;21;-4;3,3;1;"1972-05-21";0
1972;5;22;-3,4;0,7;1;"1972-05-22";0
1972;10;2;0;11,6;1;"1972-10-02";0
1972;10;3;-1,6;1,2;2;"1972-10-03";0
1972;10;4;0;4,3;4;"1972-10-04";0
1972;10;5;-1,7;0,4;4;"1972-10-05";0
1972;10;6;-0,6;0;4;"1972-10-06";0
1972;10;7;0,2;0;4;"1972-10-07";0
1972;10;8;0,3;0;2;"1972-10-08";0
1972;10;9;0,2;1,3;1;"1972-10-09";0
1972;10;13;-1,2;4,1;1;"1972-10-13";0
1972;10;14;-3,2;7,4;10;"1972-10-14";0
1972;10;15;-6;1,4;12;"1972-10-15";0
1972;10;16;-11,5;0;10;"1972-10-16";0
1972;10;17;-10,4;0;10;"1972-10-17";0
1972;10;18;-6;1,2;5;"1972-10-18";0
1972;10;19;-2,2;2,8;5;"1972-10-19";0
1972;10;20;-0,1;1,6;6;"1972-10-20";0
1972;10;21;-3,4;0,5;6;"1972-10-21";0
1972;10;22;-5,6;0;7;"1972-10-22";0
1972;10;23;-15,1;0;7;"1972-10-23";0
1972;10;24;-12,8;0,4;7;"1972-10-24";0
1972;10;25;-4,7;3,6;8;"1972-10-25";0
1972;10;26;-4,1;0;12;"1972-10-26";0
1972;10;27;-13,7;0;12;"1972-10-27";0
1972;10;28;-14,2;0,2;12;"1972-10-28";0
1972;10;29;-9,7;1,8;14;"1972-10-29";0
1972;10;30;-3,6;1,9;18;"1972-10-30";0
1972;10;31;-5,7;1,7;19;"1972-10-31";0
1972;11;1;-7,8;1,5;20;"1972-11-01";0
1972;11;2;-9,3;0,7;22;"1972-11-02";0
1972;11;3;-13,9;0,5;23;"1972-11-03";0
1972;11;4;-21;0;21;"1972-11-04";0
1972;11;5;-17,8;0,2;21;"1972-11-05";0
1972;11;6;-12,4;3,8;21;"1972-11-06";0
1972;11;7;-10,4;0,5;22;"1972-11-07";0
1972;11;8;-20,1;0;22;"1972-11-08";0
1972;11;9;-21,6;0;22;"1972-11-09";0
1972;11;10;-9,7;5,2;23;"1972-11-10";0
1972;11;11;-7,7;1,6;26;"1972-11-11";0
1972;11;12;-18,1;0,5;26;"1972-11-12";0
1972;11;13;-16,7;3,2;28;"1972-11-13";0
1972;11;14;-24,1;0,2;29;"1972-11-14";0
1972;11;15;-33,3;0;29;"1972-11-15";0
1972;11;16;-35,6;0;29;"1972-11-16";0
1972;11;17;-33;0;29;"1972-11-17";0
1972;11;18;-33,6;0;29;"1972-11-18";0
1972;11;19;-29,4;1,3;29;"1972-11-19";0
1972;11;20;-21;7,7;29;"1972-11-20";0
1972;11;21;-19,2;0,5;29;"1972-11-21";0
1972;11;22;-7,9;1,2;30;"1972-11-22";0
1972;11;23;-15,2;0,7;30;"1972-11-23";0
1972;11;24;-22,5;0,2;30;"1972-11-24";0
1972;11;25;-21,6;1,1;30;"1972-11-25";0
1972;11;26;-18,4;0;30;"1972-11-26";0
1972;11;27;-21,2;0,9;30;"1972-11-27";0
1972;11;28;-32,3;0;32;"1972-11-28";0
1972;11;29;-20,8;5,8;33;"1972-11-29";0
1972;11;30;-11,1;4,8;39;"1972-11-30";0
1972;12;1;-12;1,5;39;"1972-12-01";0
1972;12;2;-25,2;1,8;38;"1972-12-02";0
1972;12;3;-32,6;0,4;38;"1972-12-03";0
1972;12;4;-37,8;0,4;38;"1972-12-04";0
1972;12;5;-44,3;0;38;"1972-12-05";0
1972;12;6;-41,4;0;38;"1972-12-06";0
1972;12;7;-44,9;0;38;"1972-12-07";0
1972;12;8;-51,8;0;38;"1972-12-08";0
1972;12;9;-50,7;0;38;"1972-12-09";0
1972;12;10;-41,5;1,4;38;"1972-12-10";0
1972;12;11;-28,7;2,8;40;"1972-12-11";0
1972;12;12;-22,2;1;46;"1972-12-12";0
1972;12;13;-16,3;1,7;46;"1972-12-13";0
1972;12;14;-24,2;0,8;47;"1972-12-14";0
1972;12;15;-23,5;2,9;47;"1972-12-15";0
1972;12;16;-14,7;2,7;52;"1972-12-16";0
1972;12;17;-15;0,3;51;"1972-12-17";0
1972;12;18;-16;1;50;"1972-12-18";0
1972;12;19;-16,65;0,95;52;"1972-12-19";0
1972;12;20;-17,3;0,9;53;"1972-12-20";0
1972;12;21;-24,6;2,5;53;"1972-12-21";0
1972;12;22;-33,7;0,3;53;"1972-12-22";0
1972;12;23;-23,6;1,3;53;"1972-12-23";0
1972;12;24;-16,6;1,2;51;"1972-12-24";0
1972;12;25;-16,3;1,1;40;"1972-12-25";0
1972;12;26;-16,55;1;40;"1972-12-26";0
1972;12;27;-16,8;0,9;40;"1972-12-27";0
1972;12;28;-19,8;0,7;40;"1972-12-28";0
1972;12;29;-22,3;3,1;38;"1972-12-29";0
1972;12;30;-22,9;0,4;38;"1972-12-30";0
1972;12;31;-26,4;0,3;38;"1972-12-31";0
1973;1;1;-25,1;0,15;38;"1973-01-01";0
1973;1;2;-23,8;0;37;"1973-01-02";0
1973;1;3;-20,8;0,5;37;"1973-01-03";0
1973;1;4;-15,5;1,15;37;"1973-01-04";0
1973;1;5;-10,2;1,8;36;"1973-01-05";0
1973;1;6;-16,7;0,8;37;"1973-01-06";0
1973;1;7;-15,8;0;37;"1973-01-07";0
1973;1;8;-17,9;1,7;37;"1973-01-08";0
1973;1;9;-17,1;1,4;38;"1973-01-09";0
1973;1;10;-27,8;0,2;38;"1973-01-10";0
1973;1;11;-24,6;0,5;38;"1973-01-11";0
1973;1;12;-21,4;0,8;38;"1973-01-12";0
1973;1;13;-33,3;0,2;38;"1973-01-13";0
1973;1;14;-21,2;2,9;37;"1973-01-14";0
1973;1;15;-16,7;2,6;38;"1973-01-15";0
1973;1;16;-22,1;1,3;38;"1973-01-16";0
1973;1;17;-17,6;1,7;39;"1973-01-17";0
1973;1;18;-17,9;1,5;39;"1973-01-18";0
1973;1;19;-14,6;3;42;"1973-01-19";0
1973;1;20;-28,2;0;42;"1973-01-20";0
1973;1;21;-31,4;0,8;42;"1973-01-21";0
1973;1;22;-27,6;1,5;38;"1973-01-22";0
1973;1;23;-15,7;3,7;37;"1973-01-23";0
1973;1;24;-29,3;1,7;40;"1973-01-24";0
1973;1;25;-50,3;0;40;"1973-01-25";0
1973;1;26;-47,65;0,15;40;"1973-01-26";0
1973;1;27;-45;0,3;40;"1973-01-27";0
1973;1;28;-29,1;0,3;40;"1973-01-28";0
1973;1;29;-29,2;0,8;41;"1973-01-29";0
1973;1;30;-39,8;0;41;"1973-01-30";0
1973;1;31;-40,8;0;40;"1973-01-31";0
1973;2;1;-41,4;0;40;"1973-02-01";0
1973;2;2;-36,3;0;40;"1973-02-02";0
1973;2;3;-32,6;0,2;40;"1973-02-03";0
1973;2;4;-34,7;0;40;"1973-02-04";0
1973;2;5;-27,4;0,3;40;"1973-02-05";0
1973;2;6;-22,1;0,2;40;"1973-02-06";0
1973;2;7;-27,4;0;39;"1973-02-07";0
1973;2;8;-27,1;0,2;39;"1973-02-08";0
1973;2;9;-16,55;0,85;39;"1973-02-09";0
1973;2;10;-6;1,5;39;"1973-02-10";0
1973;2;11;-3,7;3,8;41;"1973-02-11";0
1973;2;12;-9,7;0,3;41;"1973-02-12";0
1973;2;13;-12,3;2;42;"1973-02-13";0
1973;2;14;-21,7;0,7;44;"1973-02-14";0
1973;2;15;-26,3;0,2;44;"1973-02-15";0
1973;2;16;-30,4;0;44;"1973-02-16";0
1973;2;17;-24,4;0,4;44;"1973-02-17";0
1973;2;18;-18,2;0,7;44;"1973-02-18";0
1973;2;19;-22,6;0;44;"1973-02-19";0
1973;2;20;-19,5;0,5;44;"1973-02-20";0
1973;2;21;-14;2,6;45;"1973-02-21";0
1973;2;22;-9,3;1,5;50;"1973-02-22";0
1973;2;23;-17,1;0;49;"1973-02-23";0
1973;2;24;-17,4;0,7;49;"1973-02-24";0
1973;2;25;-13,6;1,1;50;"1973-02-25";0
1973;2;26;-18,3;0;50;"1973-02-26";0
1973;2;27;-18,8;0;50;"1973-02-27";0
1973;2;28;-15,5;0;50;"1973-02-28";0
1973;3;1;-12,8;0,2;50;"1973-03-01";0
1973;3;2;-14,9;3,7;50;"1973-03-02";0
1973;3;3;-8,1;1,9;52;"1973-03-03";0
1973;3;4;-18,6;0,6;51;"1973-03-04";0
1973;3;5;-20,4;0,3;51;"1973-03-05";0
1973;3;6;-15,9;2;51;"1973-03-06";0
1973;3;7;-24,4;0,3;52;"1973-03-07";0
1973;3;8;-26,9;0;52;"1973-03-08";0
1973;3;9;-22,4;0;52;"1973-03-09";0
1973;3;10;-17,8;0,6;52;"1973-03-10";0
1973;3;11;-27,4;0;52;"1973-03-11";0
1973;3;12;-15,3;0;52;"1973-03-12";0
1973;3;13;-7,8;0,4;52;"1973-03-13";0
1973;3;14;-7,7;0,3;52;"1973-03-14";0
1973;3;15;-4,2;0,4;49;"1973-03-15";0
1973;3;16;-3,7;0,2;49;"1973-03-16";0
1973;3;17;-9,1;0,2;49;"1973-03-17";0
1973;3;18;-9,9;0,7;49;"1973-03-18";0
1973;3;19;-6,6;1,5;47;"1973-03-19";0
1973;3;20;-7,1;0,2;47;"1973-03-20";0
1973;3;21;-13,5;0;47;"1973-03-21";0
1973;3;22;-9,2;0;47;"1973-03-22";0
1973;3;23;-3,4;0;47;"1973-03-23";0
1973;3;24;0,1;0,9;48;"1973-03-24";0
1973;3;25;-1,4;1,4;47;"1973-03-25";0
1973;3;26;-5,7;0,7;43;"1973-03-26";0
1973;3;27;-10,3;0,4;43;"1973-03-27";0
1973;3;28;-12,6;0;43;"1973-03-28";0
1973;3;29;-12,6;0;43;"1973-03-29";0
1973;3;30;-10,8;0;43;"1973-03-30";0
1973;3;31;-9,7;0;43;"1973-03-31";0
1973;4;1;-2,3;0;42;"1973-04-01";0
1973;4;2;-3,1;0;42;"1973-04-02";0
1973;4;3;-1,7;0;42;"1973-04-03";0
1973;4;4;-3;0;42;"1973-04-04";0
1973;4;5;-5,2;0;40;"1973-04-05";0
1973;4;6;-1,6;2,8;41;"1973-04-06";0
1973;4;7;0;3,6;40;"1973-04-07";0
1973;4;8;-3,1;0,3;39;"1973-04-08";0
1973;4;9;-6;0,2;39;"1973-04-09";0
1973;4;10;-0,6;5,5;43;"1973-04-10";0
1973;4;11;-4;0,3;43;"1973-04-11";0
1973;4;12;-2,9;0,3;42;"1973-04-12";0
1973;4;13;-6;0;42;"1973-04-13";0
1973;4;14;-8;0;42;"1973-04-14";0
1973;4;15;-0,7;1,5;43;"1973-04-15";0
1973;4;16;0;4,2;40;"1973-04-16";0
1973;4;17;0;2;43;"1973-04-17";0
1973;4;18;-0,5;0;43;"1973-04-18";0
1973;4;19;-5,8;0;40;"1973-04-19";0
1973;4;20;-8,4;0,3;41;"1973-04-20";0
1973;4;21;-5,8;3,7;44;"1973-04-21";0
1973;4;22;-8,7;0,4;45;"1973-04-22";0
1973;4;23;-11,8;0;44;"1973-04-23";0
1973;4;24;-9,8;0;44;"1973-04-24";0
1973;4;25;-5,7;0;44;"1973-04-25";0
1973;4;26;-2,1;1;44;"1973-04-26";0
1973;4;27;-6,1;2,8;45;"1973-04-27";0
1973;4;28;-8,1;0,3;47;"1973-04-28";0
1973;4;29;-4,8;2,1;49;"1973-04-29";0
1973;4;30;-4,7;0;49;"1973-04-30";0
1973;5;1;0;5,6;51;"1973-05-01";0
1973;5;2;-5,4;0,6;46;"1973-05-02";0
1973;5;3;-9,6;0;45;"1973-05-03";0
1973;5;4;-7,2;0;45;"1973-05-04";0
1973;5;5;-1,7;0;44;"1973-05-05";0
1973;5;6;0,2;0;43;"1973-05-06";0
1973;5;7;0,4;0;36;"1973-05-07";0
1973;5;8;0,6;0;28;"1973-05-08";0
1973;5;9;0,4;0;19;"1973-05-09";0
1973;5;10;0,5;1;13;"1973-05-10";0
1973;5;11;0,1;2,8;8;"1973-05-11";0
1973;5;12;-6,2;0;8;"1973-05-12";0
1973;5;13;-7,6;0;8;"1973-05-13";0
1973;5;14;-5,7;0;8;"1973-05-14";0
1973;5;15;-2,3;0;8;"1973-05-15";0
1973;5;16;0,2;2,9;7;"1973-05-16";0
1973;5;17;0,2;0,8;5;"1973-05-17";1
1973;5;18;0,2;0,3;1;"1973-05-18";1
1973;5;19;0,1;1,5;1;"1973-05-19";0
1973;5;20;0,3;0;1;"1973-05-20";1
1973;10;4;0,2;7,1;7;"1973-10-04";0
1973;10;16;-1,4;2,6;4;"1973-10-16";0
1973;10;17;0;1,4;5;"1973-10-17";0
1973;10;18;-3,6;0,6;4;"1973-10-18";0
1973;10;19;-4,2;0;4;"1973-10-19";0
1973;10;20;0;0;4;"1973-10-20";0
1973;10;24;-2,3;3,6;3;"1973-10-24";0
1973;10;25;-1,8;1,5;4;"1973-10-25";0
1973;10;26;-3,6;2,5;7;"1973-10-26";0
1973;10;27;-10;0,7;6;"1973-10-27";0
1973;10;28;-12;0,5;7;"1973-10-28";0
1973;10;29;-10,2;0;7;"1973-10-29";0
1973;10;30;-8,5;0;5;"1973-10-30";0
1973;10;31;-9;0;5;"1973-10-31";0
1973;11;1;-14,2;0,2;5;"1973-11-01";0
1973;11;2;-9,7;0,7;5;"1973-11-02";0
1973;11;3;-3,8;1,9;6;"1973-11-03";0
1973;11;4;-3,8;2,1;7;"1973-11-04";0
1973;11;5;-8,2;4,2;13;"1973-11-05";0
1973;11;6;-15;2,8;14;"1973-11-06";0
1973;11;7;-15,7;3,15;16;"1973-11-07";0
1973;11;8;-16,4;3,5;17;"1973-11-08";0
1973;11;9;-3,4;1,1;19;"1973-11-09";0
1973;11;10;-2,3;0,4;19;"1973-11-10";0
1973;11;11;-4,3;0,3;17;"1973-11-11";0
1973;11;12;-4,1;1,6;18;"1973-11-12";0
1973;11;13;-2,2;1,2;18;"1973-11-13";0
1973;11;14;-6,4;1,1;20;"1973-11-14";0
1973;11;15;-10;0,5;21;"1973-11-15";0
1973;11;16;-6,7;5,6;21;"1973-11-16";0
1973;11;17;-0,1;2,7;22;"1973-11-17";0
1973;11;18;-2,3;0,3;23;"1973-11-18";0
1973;11;20;-3,4;1,9;26;"1973-11-20";0
1973;11;21;-15,8;0;27;"1973-11-21";0
1973;11;22;-20,2;0;27;"1973-11-22";0
1973;11;23;-19,8;0,3;27;"1973-11-23";0
1973;11;24;-19,9;0,45;27;"1973-11-24";0
1973;11;25;-20;0,6;27;"1973-11-25";0
1973;11;26;-15,2;0,7;28;"1973-11-26";0
1973;11;27;-10,8;2,9;30;"1973-11-27";0
1973;11;28;-6,9;1,9;34;"1973-11-28";0
1973;11;29;-12,2;4,5;33;"1973-11-29";0
1973;11;30;-16;0,8;35;"1973-11-30";0
1973;12;1;-25,8;0,6;36;"1973-12-01";0
1973;12;2;-33,6;0;36;"1973-12-02";0
