Year;Season;Tavg;Tavg_SE;Pr_sum;Sn_avg;Sn_avg_SE;Duration;start;Tavg_roll_mean;Pr_sum_roll_mean;Sn_avg_roll_mean;Duration_roll_mean;start_roll_mean
2014;Winter;-17,145066094619665;1,168445721699614;164,0;48,90584415584415012;1,19729224604241069;121;286;-19,39704202247935427;145,0100000000000;45,2634913023579344;148,4000000000000;305,3000000000000
2015;Autumn;-3,266893601190476;0,747553020841463;66,6;11,26562500000000000;1,00862819421895344;32;273;-1,86256567835131714;54,0700000000000;6,9782319569446756;30,6000000000000;276,4000000000000
2015;Spring;1,135551948051948;0,327612125345977;55,2;77,36363636363635976;2,37721913144288655;33;92;0,95989495422833193;51,6200000000000;28,2212928403349075;47,8000000000000;92,7000000000000
2015;Summer;12,937789575289575;0,465067610340859;291,5;2,50337837837837851;0,77517721632522407;148;125;12,71201805633120330;240,0000000000000;0,5808398205875743;136,4000000000000;140,5000000000000
2015;Winter;-14,958156846873365;0,977573531511839;265,4;66,30813873626374289;1,65238427139562294;171;305;-18,80867994742643035;160,5900000000000;47,2667077733869121;152,5000000000000;305,6000000000000
2016;Autumn;0,465909090909091;0,350511359031226;0,0;0,81395348837209303;0,02325581395348836;11;274;-1,81148542088948084;48,8100000000000;6,7644327977727317;29,8000000000000;275,5000000000000
2016;Spring;0,291348522167488;0,542303223513435;51,4;27,70846394984326011;2,86876946243830977;58;80;0,86225798104825546;54,3700000000000;29,2554725686525643;50,6000000000000;89,5000000000000
2016;Summer;15,147045693277311;0,498197621145949;164,2;0,15459830866807611;0,02516208086755159;136;138;12,88342706532954018;236,1200000000000;0,5639688243867127;136,7000000000000;140,1000000000000
2016;Winter;-15,763995753416538;1,047404431503491;134,7;48,99699107698693012;1,01234648069999178;140;285;-18,48448852356575856;151,5800000000000;48,6724246175720907;149,0000000000000;302,2000000000000
2017;Autumn;-0,770500000000000;0,472932936577693;22,3;3,85862068965517224;0,46306655907030392;25;271;-1,22402432781588755;42,8200000000000;4,9548403212837036;27,9000000000000;275,1000000000000
2017;Spring;-0,537954545454545;0,642968799122664;61,3;40,57272727272727053;2,46789718767326738;55;83;0,48062587544893670;56,4300000000000;30,8717616893679150;50,0000000000000;88,7000000000000
2017;Summer;12,915628356605801;0,577972150050420;287,1;0,15063520871143377;0,02354613141653278;133;138;12,86222867373498957;240,2900000000000;0,5675108586144182;137,7000000000000;138,7000000000000
2017;Winter;-16,458289779326364;1,062660521823725;180,6;44,77396483267158089;1,16814892602366349;164;296;-18,25759166985367798;155,2300000000000;46,7547206280260070;151,7000000000000;300,9000000000000
2018;Autumn;0,931666666666667;0,483902886918702;30,5;1,43076923076923079;0,18346328548326932;15;288;-1,06040212893633568;40,7400000000000;4,2822449754530636;26,0000000000000;276,4000000000000
2018;Spring;-3,457933255269321;0,703855647908463;64,1;57,18032786885245855;3,31419436070117213;61;78;0,26908606280256675;56,1000000000000;32,1608078890698508;50,0000000000000;88,1000000000000
2018;Summer;12,395721476510067;0,501671226463411;239,6;0,20160041300980899;0,03157666705675694;149;139;12,88897370303865841;233,1500000000000;0,4523219351546697;139,0000000000000;138,1000000000000
2018;Winter;-16,892157158317872;1,001483028355865;171,2;54,59123376623377055;1,34897645519279963;147;303;-18,27904774436328594;156,1300000000000;46,8985036960465536;152,4000000000000;298,8000000000000
2019;Autumn;1,814062500000000;1,294675819315606;16,8;1,17567567567567566;0,02340609199417400;8;283;-0,27406093984441982;33,3000000000000;3,5655251250122828;22,5000000000000;276,6000000000000
2019;Spring;-2,409913793103448;0,570803717899971;61,4;40,96551724137930961;1,43654141972995175;58;73;0,08242042240847805;56,4200000000000;33,3560665097595077;50,0000000000000;86,7000000000000
2019;Summer;12,573347431077694;0,532479800084966;368,2;0,78956258890469411;0,13957878982116939;152;131;12,87014336123134228;251,7900000000000;0,4992851870521321;139,9000000000000;136,7000000000000
2019;Winter;-19,256534509637188;1,273414488628336;140,6;33,15972222222222143;1,14512137166674277;135;291;-18,19967591583536404;158,7500000000000;44,8789554310041012;153,1000000000000;299,1000000000000
2020;Autumn;-3,633928571428572;0,798734485427595;95,0;10,57142857142857117;1,28210927316746437;35;281;-0,57589917513853750;33,8000000000000;4,0188604126156964;20,9000000000000;277,8000000000000
2020;Spring;-0,272916666666667;1,187300056266785;6,3;82,33333333333332860;2,67913750632134962;6;90;-0,10962930877431763;53,8700000000000;40,0081095205121926;47,5000000000000;84,8000000000000
2020;Summer;12,356106821106820;0,432377067640611;397,9;4,91351351351351351;1,03540432724384623;185;96;13,03053532794888980;264,8100000000000;0,9484984457407829;145,5000000000000;132,3000000000000
2020;Winter;-13,826825040128412;0,986672795787494;247,6;48,32574653304990164;1,46791706717333215;164;316;-17,41827211456398317;167,9500000000000;45,3196141298931394;150,9000000000000;298,7000000000000
2021;Autumn;1,323437500000000;0,866405615982636;26,1;4,59070121951219523;0,49102212524606464;16;283;-0,48069828228139461;34,9400000000000;4,2798536114899930;21,9000000000000;276,8000000000000
2021;Spring;-1,462500000000000;1,062321966508419;15,6;49,00000000000000000;2,90794435140653817;19;94;-0,33396441515729636;51,3000000000000;43,2974712226398566;44,7000000000000;85,9000000000000
2021;Summer;10,318792016806723;0,460279490980772;395,5;2,62381635581061712;0,62691553617564677;170;113;12,88302079606251738;279,1300000000000;1,1730792318645533;146,2000000000000;130,6000000000000
2021;Winter;-20,398363377609108;1,441034242822549;154,6;46,01533839342188514;1,18805439698123805;144;299;-17,09667721400241547;174,2900000000000;47,2247269724166614;152,5000000000000;298,7000000000000
2022;Autumn;1,685483870967742;0,362410118989753;34,5;1,06332138590203096;0,06456699618678420;31;269;-0,46828935096693330;37,4700000000000;4,2961857500801957;24,3000000000000;276,0000000000000
2022;Spring;-0,397560975609756;0,632523199756515;49,2;63,41463414634146289;2,62608296122090445;41;89;-0,45247780134800958;52,4500000000000;48,4750359743605586;43,9000000000000;85,6000000000000
2022;Summer;13,199036485097636;0,407822796900895;319,4;1,41033839594990673;0,35769832643344218;139;130;12,75118521137900274;300,8900000000000;1,3024295014798282;146,5000000000000;129,5000000000000
2022;Winter;-16,580220851909285;1,091708733490621;223,8;55,24033242876526373;1,53048471314337853;155;300;-17,15733865246622614;183,6200000000000;48,9707833414207911;152,2000000000000;300,3000000000000
2023;Spring;-3,973284313725490;1,056157425436607;70,5;46,54995331465919861;2,92518856449943110;51;85;-1,02951747892116652;52,2800000000000;51,4949249228477584;44,3000000000000;84,2000000000000
2023;Summer;12,744196428571430;0,971874969619859;23,4;0,46258503401360546;0,10011622488162326;28;136;12,65087082403870156;278,2500000000000;1,3385028196960034;137,0000000000000;128,5000000000000
2023;Winter;-17,522716643475572;1,195831845248217;146,0;36,54274891774891643;0,99653514784414199;150;164;-16,88023260553133653;182,8500000000000;48,2860061063208335;149,1000000000000;284,5000000000000
